,Date,Signal,Open,High,Low,Close,Adj Close,scores_deviation
558,2018-02-08,16.838710055999996,149.990005,150.0,145.440002,145.440002,140.254715,0.1864827545591497
559,2018-02-09,18.0160786344,146.759995,147.940002,142.5,146.770004,141.537308,0.2913074085489673
560,2018-02-12,18.035922743999997,146.919998,148.919998,145.479996,148.160004,142.877731,0.29936038408820154
561,2018-02-13,18.986901160800002,147.380005,148.789993,146.899994,148.479996,143.18631,0.6852787287858676
562,2018-02-14,18.5315812032,147.630005,151.520004,147.179993,151.149994,145.761154,0.5005044781397997
563,2018-02-15,17.93570796,152.220001,152.869995,150.559998,152.800003,147.35231,0.2586920336059139
564,2018-02-16,18.915079722,152.610001,154.289993,152.539993,153.339996,147.873062,0.6561327352639872
565,2018-02-20,18.268698419999996,152.550003,153.770004,151.669998,152.080002,146.657959,0.3938235201392609
566,2018-02-21,18.0465663456,152.419998,154.809998,152.009995,152.240005,146.812271,0.3036796841254367
567,2018-02-22,19.040620104000002,152.809998,154.029999,151.910004,152.0,146.580811,0.7070785144302264
568,2018-02-23,18.676966014,152.979996,154.020004,152.149994,153.979996,148.490234,0.5595033623804291
569,2018-02-26,18.5190750144,154.529999,155.259995,153.470001,154.990005,149.464233,0.49542931807842533
570,2018-02-27,18.682367424,155.179993,155.880005,152.75,152.759995,147.313705,0.5616953187586261
571,2018-02-28,18.6442271832,153.139999,153.600006,150.309998,150.350006,144.98967,0.5462175557138726
572,2018-03-01,18.758302452000002,150.050003,151.570007,148.380005,149.949997,144.603897,0.5925106556712567
573,2018-03-02,20.265182388000003,148.710007,152.75,148.399994,152.350006,146.918365,1.2040204442068088
574,2018-03-05,19.0707523968,151.820007,154.259995,151.470001,153.710007,148.22988900000001,0.7193065569955353
575,2018-03-06,18.797985954,154.429993,155.389999,152.800003,155.369995,149.830704,0.608614692453899
576,2018-03-07,18.797985954,154.429993,155.389999,152.800003,155.369995,149.830704,0.608614692453899
577,2018-03-08,19.7217558432,156.899994,157.470001,155.5,156.419998,150.843262,0.9834914932557656
578,2018-03-09,19.170085711200002,157.309998,159.0,156.869995,158.919998,153.254105,0.7596171966371538
579,2018-03-12,19.888393404000002,159.25,159.649994,158.490005,159.199997,153.524109,1.0511149960527988
580,2018-03-13,19.4586657444,160.0,160.300003,158.139999,158.460007,152.810516,0.8767264041206315
581,2018-03-14,19.565585952,159.220001,159.389999,157.410004,157.710007,152.087265,0.9201158951992706
582,2018-03-15,18.1002979872,158.100006,158.139999,156.369995,156.919998,151.325409,0.32548462293144753
583,2018-03-16,19.385186270400002,156.979996,158.270004,156.75,157.800003,152.174042,0.8469075602074805
584,2018-03-19,19.385186270400002,156.979996,158.270004,156.75,157.800003,152.174042,0.8469075602074805
585,2018-03-20,19.177721244,156.669998,157.020004,155.770004,156.240005,150.669647,0.7627157866019771
586,2018-03-21,19.019438798400003,156.320007,158.259995,156.199997,157.149994,151.547241,0.698482888860518
587,2018-03-22,18.899579820000003,155.660004,156.619995,153.309998,153.350006,148.224136,0.6498426908033111
588,2018-03-23,17.775878803199998,153.559998,153.940002,150.0,150.050003,145.034439,0.19383146207555946
589,2018-03-26,18.0018470736,152.089996,153.380005,150.429993,153.330002,148.204788,0.2855320720225287
590,2018-03-27,19.574516808000002,153.660004,153.699997,149.710007,150.360001,145.334091,0.9237401427146368
591,2018-03-28,19.0096991028,150.740005,151.350006,149.389999,150.309998,145.285767,0.6945304046217478
592,2018-03-29,18.6832305384,151.080002,153.100006,150.75,151.830002,146.754929,0.5620455808409708
593,2018-04-02,19.2136053888,151.520004,152.070007,147.179993,148.130005,143.178635,0.7772779990743764
594,2018-04-03,19.0766612352,149.020004,150.600006,148.300003,150.25,145.227768,0.721704433849657
595,2018-04-04,18.129943188,148.5,152.580002,148.270004,152.160004,147.073914,0.3375149977736675
596,2018-04-05,19.1064434868,153.039993,153.610001,152.320007,153.419998,148.291794,0.7337904255354795
597,2018-04-06,18.5618322096,152.369995,153.399994,149.149994,150.360001,145.334091,0.5127806960949983
598,2018-04-09,18.399388362,151.399994,152.600006,150.419998,150.539993,145.508026,0.4468590519602551
599,2018-04-10,19.361885376,152.139999,153.949997,151.669998,153.380005,148.253128,0.8374517803096756
600,2018-04-11,18.320899484399995,152.779999,154.309998,152.630005,153.710007,148.572128,0.4150073325253419
601,2018-04-12,18.944175726,154.429993,155.410004,153.929993,154.759995,149.58699,0.6679402395171126
602,2018-04-13,18.015397319999998,155.289993,155.330002,153.509995,153.949997,148.804077,0.2910309230674651
603,2018-04-16,18.986890235999997,154.839996,155.820007,154.110001,155.369995,150.176636,0.6852742953721753
604,2018-04-17,18.2431974744,156.210007,157.490005,155.960007,157.059998,151.810135,0.3834749333150807
605,2018-04-18,19.405268496,157.520004,158.380005,157.160004,157.479996,152.21608,0.8550571660497199
606,2018-04-19,17.94232176,157.139999,157.539993,155.880005,156.389999,151.162537,0.2613759922563638
607,2018-04-20,18.13908942,156.050003,156.720001,155.149994,155.550003,150.350601,0.34122664742975445
608,2018-04-23,19.657453860000004,155.779999,156.289993,154.570007,155.320007,150.128311,0.9573969841912779
609,2018-04-24,19.731454116000005,155.899994,156.630005,153.190002,154.429993,149.268005,0.9874271676299522
610,2018-04-25,18.9106684344,154.360001,154.800003,152.960007,154.199997,149.045731,0.6543425823241279
611,2018-04-26,18.6048364812,154.419998,155.410004,153.940002,154.910004,149.73201,0.5302323406513978
612,2018-04-27,19.8554983368,154.880005,155.369995,153.779999,154.690002,149.519348,1.0377657867981234
613,2018-04-30,19.7710479072,155.020004,155.649994,153.289993,153.320007,148.195175,1.003494798703666
614,2018-05-01,19.8775266192,153.009995,154.289993,151.710007,154.070007,148.920105,1.046705125620288
615,2018-05-02,19.2438568608,153.779999,155.779999,153.679993,154.649994,149.480713,0.789554405975589
616,2018-05-03,18.53966496,154.110001,154.5,152.160004,153.809998,148.668777,0.503784962731335
617,2018-05-04,18.838287547199997,153.259995,156.5,152.800003,155.729996,150.524567,0.6249695579920217
618,2018-05-07,20.31963318,156.190002,157.860001,156.100006,157.050003,151.800446,1.2261172227928312
619,2018-05-08,18.851582168400004,156.919998,157.830002,156.75,157.830002,152.554382,0.6303646732924862
620,2018-05-09,20.4383342424,158.009995,159.100006,157.380005,158.679993,153.375977,1.2742875247744543
621,2018-05-10,19.9016294472,158.899994,160.169998,158.759995,159.529999,154.197571,1.0564863397046123
622,2018-05-11,19.844196372,159.550003,160.130005,159.039993,159.839996,154.497208,1.0331793151491404
623,2018-05-14,19.137606832799996,160.020004,160.690002,159.050003,159.229996,153.907578,0.7464368817442626
624,2018-05-15,18.974589018,158.710007,159.589996,158.169998,159.259995,153.936615,0.6802823148976883
625,2018-05-16,20.673047736,159.490005,161.320007,159.470001,160.919998,155.541107,1.3695370502401496
626,2018-05-17,20.4484452132,161.0,162.0,160.75,161.660004,156.256378,1.2783906769022937
627,2018-05-18,19.483906790400003,161.949997,162.320007,161.550003,161.869995,156.459351,0.8869695205980129
628,2018-05-19,20.4484452132,162.369995,163.240005,162.360001,162.940002,157.493622,1.2783906769022937
629,2018-05-20,19.483906790400003,163.259995,163.330002,161.630005,161.759995,156.352997,0.8869695205980129
630,2018-05-21,19.03145688,162.369995,163.240005,162.360001,162.940002,157.493622,0.703359969218576
631,2018-05-22,19.823487894,163.259995,163.330002,161.630005,161.759995,156.352997,1.0247755686394564
632,2018-05-23,19.573727981999998,161.330002,162.279999,161.130005,161.970001,156.556015,0.9234200277479896
633,2018-05-24,20.250800570400003,161.919998,162.350006,160.619995,162.029999,156.613998,1.1981841316850042
634,2018-05-25,20.952898172399998,161.75,162.160004,161.470001,161.740005,156.333679,1.4831036835837526
635,2018-05-29,21.104608776000003,160.880005,162.229996,160.110001,161.520004,156.121048,1.5446696497298702
636,2018-05-30,21.182124744000003,162.360001,164.389999,162.360001,164.080002,158.595474,1.576126550885271
637,2018-05-31,21.245921268,164.080002,164.380005,162.339996,162.770004,157.329269,1.6020159385986008
638,2018-06-01,21.0843808176,163.830002,164.380005,163.279999,163.839996,158.363495,1.5364609037852353
639,2018-06-04,21.180467020800002,164.320007,164.710007,163.320007,164.710007,159.204407,1.5754538271073077
640,2018-06-05,19.5486171852,164.550003,165.770004,164.339996,165.729996,160.190353,0.913229767944089
641,2018-06-06,21.014959593600004,165.710007,166.929993,165.580002,166.929993,161.35022,1.508288945957723
642,2018-06-07,21.21586137,167.110001,167.229996,165.229996,166.020004,160.470642,1.5898172747036023
643,2018-06-08,21.120186369600003,166.059998,166.610001,165.759995,166.520004,160.953949,1.5509912223652556
644,2018-06-11,20.925867378,166.639999,167.110001,166.289993,166.770004,161.195572,1.4721342659330217
645,2018-06-12,19.9117751688,166.919998,167.940002,166.729996,167.529999,161.930176,1.0606035941201326
646,2018-06-13,21.48323166,167.770004,167.869995,166.619995,166.869995,161.292221,1.6983193163012884
647,2018-06-14,19.465257599999997,167.490005,167.839996,166.610001,167.759995,162.152466,0.8794014574727327
648,2018-06-15,20.296291742399998,167.240005,167.869995,166.529999,167.809998,162.200775,1.2166449899825766
649,2018-06-18,20.0291450112,166.970001,168.610001,166.729996,168.600006,162.964401,1.108233671203113
650,2018-06-19,19.1397669228,167.550003,168.770004,166.539993,168.610001,162.974045,0.7473134719407094
651,2018-06-20,20.7190026588,169.449997,170.199997,168.949997,169.970001,164.288574,1.388186104124424
652,2018-06-21,18.99550236,169.979996,170.080002,167.770004,168.380005,162.751755,0.6887691976535496
653,2018-06-22,20.274163394400002,169.009995,169.199997,167.309998,167.820007,162.21048,1.2076650433505722
654,2018-06-23,18.99550236,167.240005,167.369995,164.139999,165.080002,159.562042,0.6887691976535496
655,2018-06-24,20.274163394400002,165.229996,166.660004,164.850006,166.039993,160.489944,1.2076650433505722
656,2018-06-25,21.123095795999998,167.240005,167.369995,164.139999,165.080002,159.562042,1.552171902179298
657,2018-06-26,20.1985303104,165.229996,166.660004,164.850006,166.039993,160.489944,1.1769722389019943
658,2018-06-27,21.544381584000003,166.210007,166.509995,163.309998,163.380005,157.918869,1.7231346822776035
659,2018-06-28,20.103378206400002,163.229996,164.220001,162.259995,163.880005,158.402161,1.1383583841378209
660,2018-06-29,21.581518596000002,164.309998,165.050003,163.610001,163.770004,158.295853,1.7382053231511188
661,2018-07-02,19.6476248592,162.759995,164.960007,162.479996,164.899994,159.388077,0.9534082588408822
662,2018-07-03,20.720228990400003,164.75,165.699997,164.699997,164.960007,160.023453,1.3886837640636636
663,2018-07-05,21.438098352,165.860001,166.869995,164.830002,166.839996,161.847198,1.6800036834684213
664,2018-07-06,19.41351744,166.970001,168.440002,166.520004,168.25,163.215012,0.8584046855703996
665,2018-07-09,20.669637098400003,169.009995,169.330002,168.389999,169.309998,164.243286,1.3681529729638389
666,2018-07-10,20.532087953999998,169.580002,169.869995,167.570007,168.539993,163.496353,1.312333895281665
667,2018-07-11,21.268327852800002,167.619995,168.610001,167.050003,167.110001,162.109116,1.611108797031121
668,2018-07-12,20.2009523736,168.070007,168.25,166.639999,167.919998,162.894882,1.1779551409367668
669,2018-07-13,19.63702332,167.850006,168.729996,167.419998,167.419998,162.409836,0.9491060282255142
670,2018-07-16,19.63702332,167.850006,168.729996,167.419998,167.419998,162.409836,0.9491060282255142
671,2018-07-17,21.448342343999997,166.75,168.0,166.589996,167.509995,162.497147,1.6841608171802855
672,2018-07-18,20.387394768,167.360001,168.059998,166.570007,167.979996,162.953079,1.253615680605407
673,2018-07-19,20.3920023648,167.770004,169.25,167.259995,169.169998,164.107468,1.2554854981519226
674,2018-07-20,20.2612057848,168.800003,169.309998,168.350006,168.479996,163.438126,1.2024066913630502
675,2018-07-23,20.27418561,168.300003,169.149994,167.809998,168.690002,163.641861,1.207674058705102
676,2018-07-24,20.839617144,169.449997,169.759995,166.220001,166.889999,161.895737,1.4371328958208904
677,2018-07-25,20.2142693376,166.940002,167.5,166.139999,167.5,162.487442,1.1833593232110315
678,2018-07-26,20.725128744000003,167.660004,169.369995,167.509995,168.399994,163.360535,1.390672142312143
679,2018-07-27,20.646196555200003,168.5,168.720001,164.789993,165.259995,160.314484,1.358640521923154
680,2018-07-30,21.086032363199998,165.25,166.020004,164.070007,164.199997,159.286209,1.5371311206196916
681,2018-07-31,19.7017095108,164.529999,166.619995,164.389999,165.869995,160.906235,0.9753564533007062
682,2018-08-01,20.925671439600002,165.699997,166.240005,164.5,165.759995,160.799515,1.4720547518014135
683,2018-08-02,21.257165524800005,164.960007,167.210007,164.940002,166.970001,161.973312,1.6065789916552782
684,2018-08-03,21.132816057600003,167.149994,167.679993,165.610001,166.389999,161.41066,1.5561164998698798
685,2018-08-06,19.9715819256,166.270004,167.509995,165.899994,167.320007,162.312866,1.0848738868820407
686,2018-08-07,21.074449435200002,167.889999,168.490005,167.600006,167.720001,162.700867,1.5324306307646725
687,2018-08-08,20.489309946000002,167.720001,167.990005,166.490005,167.570007,162.555359,1.2949740711834767
688,2018-08-09,21.557183472,167.649994,168.710007,167.550003,168.0,162.972519,1.728329840588964
689,2018-08-10,20.83128642,167.050003,168.669998,166.960007,167.529999,162.516556,1.4337521890041873
690,2018-08-13,20.871887652,167.740005,168.050003,165.880005,166.550003,161.565872,1.4502286515288054
691,2018-08-14,21.1224900864,166.910004,168.600006,166.889999,168.199997,163.166519,1.551926098024262
692,2018-08-15,20.4623386872,167.699997,167.820007,165.149994,166.089996,161.119644,1.284028813786853
693,2018-08-16,20.5738439328,166.860001,168.169998,166.690002,167.630005,162.613571,1.3292789677828385
694,2018-08-17,21.6040090896,167.470001,168.470001,166.929993,168.350006,163.311996,1.747332232772003
695,2018-08-20,21.023450657999998,168.809998,169.179993,167.830002,168.820007,163.767975,1.5117347208145209
696,2018-08-21,20.8837591872,169.139999,171.360001,169.119995,170.759995,165.649902,1.4550462616159192
697,2018-08-22,21.067455275999997,170.589996,171.490005,170.419998,171.179993,166.057312,1.5295923178299788
698,2018-08-23,20.463683124,171.089996,171.520004,170.179993,170.660004,165.552902,1.2845744022200296
699,2018-08-24,21.6555516576,171.149994,171.779999,171.020004,171.589996,166.455048,1.768248819492193
700,2018-08-27,20.1978646176,172.110001,172.940002,171.619995,171.839996,166.697601,1.1767020928514487
701,2018-08-28,19.86285648,172.160004,172.479996,171.100006,172.0,166.852783,1.0407518087662644
702,2018-08-29,21.4405694928,172.020004,172.770004,171.460007,172.5,167.337814,1.6810065017766014
703,2018-08-30,20.870662932000002,172.169998,173.229996,171.820007,172.360001,167.202026,1.4497316455960017
704,2018-08-31,20.705795011200003,171.960007,173.389999,171.949997,172.020004,168.84227,1.3828262837445957
705,2018-09-04,20.4575426364,172.789993,173.119995,171.119995,172.25,167.095306,1.282082519367207
706,2018-09-05,21.4556560992,172.179993,172.229996,170.360001,171.789993,166.649048,1.6871288259704391
707,2018-09-06,21.346674367200002,172.169998,172.479996,170.419998,170.630005,165.523804,1.6429027437873684
708,2018-09-07,21.712124808000002,170.210007,171.449997,169.660004,170.539993,165.436493,1.7912068763429116
709,2018-09-10,20.2173681024,171.25,171.679993,170.389999,170.75,165.640182,1.1846168387982372
710,2018-09-11,21.328676352,170.600006,171.600006,170.0,171.029999,165.911819,1.6355989352980014
711,2018-09-12,21.526058447999997,170.789993,171.089996,169.330002,170.619995,165.514099,1.7156989359032673
712,2018-09-13,19.83607728,171.279999,171.539993,170.259995,170.660004,165.552902,1.0298844911134588
713,2018-09-14,20.750880654,170.770004,171.929993,170.399994,171.380005,166.251358,1.401122573472761
714,2018-09-17,21.376451707199998,171.419998,171.539993,169.350006,169.559998,164.485794,1.6549867422875306
715,2018-09-18,21.181064932800002,169.800003,170.710007,169.630005,170.270004,165.174576,1.5756964669035833
716,2018-09-19,21.574587936,170.279999,171.070007,169.070007,169.649994,164.57312,1.7353927789465267
717,2018-09-20,19.67279292,170.369995,171.300003,169.809998,171.220001,166.09613,0.9636217570566135
718,2018-09-21,21.355042368,171.75,171.820007,170.220001,170.399994,165.300644,1.6462985779725758
719,2018-09-24,19.9717286496,170.259995,170.5,168.759995,169.770004,164.689529,1.0849334292251762
720,2018-09-25,20.5339571832,170.050003,170.520004,169.850006,170.029999,164.941757,1.3130924507083508
721,2018-09-26,19.290702858000003,169.929993,170.029999,167.779999,168.029999,163.434143,0.8085650684425356
722,2018-09-27,18.92696412,168.369995,168.699997,167.759995,168.039993,163.443848,0.6609555652282266
723,2018-09-28,19.2650233968,167.449997,169.0,167.449997,168.550003,163.939941,0.7981440378660687
724,2018-10-01,19.3781586684,169.289993,169.320007,165.770004,166.330002,161.780624,0.8440556757870534
725,2018-10-02,19.735208971200002,166.179993,166.529999,164.179993,164.529999,160.029877,0.9889509324996516
726,2018-10-03,18.282842589599998,165.179993,166.729996,164.509995,165.970001,161.430481,0.3995633922780243
727,2018-10-04,19.720644108000002,165.440002,165.649994,163.130005,163.639999,159.164215,0.9830403378977194
728,2018-10-05,18.3542755968,163.75,164.160004,160.660004,162.160004,157.724701,0.42855175563979675
729,2018-10-08,20.367731340000002,161.770004,162.399994,160.550003,161.820007,157.393982,1.2456360278070022
730,2018-10-10,19.7194771932,160.820007,160.990005,156.360001,156.559998,152.277847,0.9825667900021368
731,2018-10-11,18.79483914,155.809998,157.320007,153.509995,153.570007,149.369629,0.6073376779302274
732,2018-10-12,18.2185552944,155.559998,155.759995,151.889999,153.600006,149.398819,0.37347484377851575
733,2018-10-15,18.2324692332,153.360001,155.289993,152.539993,154.169998,149.953232,0.37912128552215546
734,2018-10-16,18.738463128000003,155.279999,158.860001,154.039993,158.639999,154.300995,0.5844596221853826
735,2018-10-17,19.144173312000003,158.179993,158.220001,155.889999,157.960007,153.639572,0.7491016370516286
736,2018-10-18,17.729951926800002,157.410004,157.630005,154.369995,155.0,150.760529,0.1751937897537615
737,2018-10-19,17.729951926800002,157.410004,157.630005,154.369995,155.0,150.760529,0.1751937897537615
738,2018-10-22,17.47616088,153.919998,154.449997,152.520004,153.029999,148.844406,0.072202366447103
739,2018-10-23,18.0365095908,150.929993,152.889999,148.919998,151.660004,147.511887,0.2995985334948
740,2018-10-24,18.273317421599998,151.429993,151.979996,145.820007,145.949997,141.958054,0.39569796588917266
741,2018-10-25,19.771999104,146.729996,149.820007,146.410004,149.110001,145.031616,1.0038808056708615
742,2018-10-26,18.3197497392,147.539993,149.419998,144.699997,147.479996,143.446213,0.41454075225751674
743,2018-10-29,19.673674434000002,149.130005,150.630005,145.070007,146.669998,142.658371,0.9639794859153332
744,2018-10-30,20.20981116,146.850006,149.889999,146.559998,149.729996,145.634674,1.181550141751846
745,2018-10-31,19.0564721568,151.259995,151.860001,150.029999,150.029999,145.926453,0.7135114658711449
746,2018-11-01,18.7032364896,150.889999,153.770004,150.809998,153.490005,149.291809,0.5701642336251057
747,2018-11-02,17.7221065248,154.059998,154.889999,152.440002,154.0,149.787872,0.17201003237310913
748,2018-11-05,17.7212191104,154.039993,154.660004,152.350006,153.880005,149.671158,0.17164990906193905
749,2018-11-06,17.968850140799997,153.649994,155.110001,153.520004,154.639999,150.410355,0.2721415244966164
750,2018-11-07,17.434010485199998,155.360001,157.410004,154.800003,157.410004,153.10463,0.055097235245171516
751,2018-11-08,17.835205471200002,156.610001,157.899994,156.339996,156.990005,152.696091,0.2179069290961791
752,2018-11-09,19.074847968000004,156.0,156.029999,152.949997,154.080002,149.865677,0.7209685884677274
753,2018-11-19,17.76912048,151.679993,152.029999,148.369995,148.860001,144.788452,0.1910888541927742
754,2018-11-20,18.075691238399997,147.25,148.429993,145.589996,145.990005,141.996948,0.3154989117969689
755,2018-11-21,18.704149758,146.779999,149.369995,146.529999,148.029999,143.981171,0.570534848796772
756,2018-11-23,18.883075301999998,146.820007,149.300003,146.809998,147.889999,143.844971,0.6431449612291453
757,2018-11-26,17.734761202799998,149.320007,150.399994,148.740005,149.809998,145.712463,0.17714545111675856
758,2018-11-27,18.3835254216,149.179993,149.729996,148.289993,148.570007,144.506424,0.4404216822018493
759,2018-11-28,18.490672992000004,149.199997,152.369995,147.699997,152.240005,148.076004,0.48390343980712375
760,2018-11-29,16.76067996,151.610001,152.740005,150.440002,151.830002,147.677216,0.21814829496778257
761,2018-11-30,17.580329928,151.460007,152.860001,151.080002,152.619995,148.445633,0.11447540426027052
762,2018-12-03,18.593385096000002,154.389999,154.479996,152.020004,154.080002,149.865677,0.5255852324281123
763,2018-12-04,16.66380252,153.75,154.130005,147.139999,147.520004,143.485123,0.2574623115877939
764,2018-12-06,16.66380252,153.75,154.130005,147.139999,147.520004,143.485123,0.2574623115877939
765,2018-12-07,17.650820616,147.139999,148.259995,143.270004,144.020004,140.080856,0.14308136329044324
766,2018-12-10,17.628918648,144.270004,144.720001,141.449997,143.600006,139.672333,0.13419328435314865
767,2018-12-11,16.9479330048,145.679993,146.190002,142.389999,143.449997,139.526428,0.14215878373157662
768,2018-12-12,16.6684157424,144.880005,146.759995,144.759995,144.820007,140.858978,0.25559021110593355
769,2018-12-13,15.784871256,145.240005,145.690002,142.539993,142.770004,138.865021,0.6141430653395814
770,2018-12-14,15.9209395776,141.729996,143.229996,140.100006,140.610001,136.764114,0.558924923150446
771,2018-12-17,15.9136169256,139.669998,140.880005,136.160004,137.020004,133.718338,0.5618965423677849
772,2018-12-18,16.1351054592,138.259995,139.179993,136.289993,136.850006,133.552414,0.47201386285961155
773,2018-12-19,16.6481583336,136.800003,138.679993,133.25,134.0,130.771088,0.26381090837292914
774,2018-12-20,17.0920907916,133.630005,134.410004,130.229996,131.789993,128.614319,0.08365784041433694
775,2018-12-21,17.346805344,132.380005,132.949997,127.980003,128.369995,125.276756,0.0197083524414231
776,2018-12-24,15.48759156,127.730003,128.470001,125.839996,125.879997,122.846756,0.7347826993899437
777,2018-12-26,16.06611144,126.279999,132.100006,125.809998,131.929993,128.750946,0.5000124559016047
778,2018-12-27,17.981882028,130.270004,132.479996,127.870003,132.479996,129.287704,0.27743001921707006
779,2018-12-28,18.0915783252,132.479996,135.009995,131.539993,132.860001,129.658554,0.3219460804514965
780,2018-12-31,17.9062298796,133.720001,134.050003,131.800003,133.899994,130.673477,0.2467294782083775
781,2019-01-02,17.8307475576,132.169998,135.169998,131.539993,134.660004,131.415192,0.21609785477133012
782,2019-01-03,18.003969885600004,133.910004,134.639999,131.649994,132.25,129.063263,0.2863935343634957
783,2019-01-04,17.1584339316,133.919998,137.600006,133.710007,137.190002,133.884262,0.056735005659581166
784,2019-01-07,17.639163612,137.259995,140.369995,136.740005,139.589996,136.226379,0.13835081251416825
785,2019-01-08,18.447717818400005,140.800003,141.789993,139.389999,141.729996,138.314819,0.466471719802695
786,2019-01-09,17.077924799999998,142.220001,143.389999,141.619995,142.899994,139.456619,0.08940656818007303
787,2019-01-10,18.116266392,142.059998,143.720001,141.350006,143.639999,140.178833,0.33196479139690477
788,2019-01-11,18.678795564,143.009995,143.990005,142.679993,143.679993,140.217834,0.5602458155161348
789,2019-01-14,18.457928589599998,142.820007,143.440002,142.089996,142.25,138.822281,0.4706153721190617
790,2019-01-15,17.3764800144,142.649994,143.649994,142.089996,143.449997,139.993362,0.03175068639759394
791,2019-01-16,17.427304610399997,143.679993,145.25,143.669998,144.520004,141.037598,0.05237591154649642
792,2019-01-17,17.6771084772,143.990005,146.330002,143.970001,145.830002,142.31604,0.1537492898182433
793,2019-01-18,17.4636763056,146.600006,147.919998,146.0,147.330002,143.779892,0.06713597776615411
794,2019-01-22,18.0009736608,146.460007,146.759995,144.050003,145.0,141.506027,0.2851776307270593
795,2019-01-23,19.0272406908,145.320007,146.179993,143.460007,144.600006,141.115662,0.7016489895283411
796,2019-01-24,18.1690450656,144.429993,145.759995,144.330002,145.470001,141.964706,0.3533830044617061
797,2019-01-25,18.2090527188,146.619995,147.639999,146.429993,147.339996,143.789642,0.3696185856541122
798,2019-01-28,17.697429239999998,145.960007,146.910004,145.369995,146.550003,143.018677,0.1619956968914525
799,2019-01-29,18.3821815008,146.710007,146.820007,145.880005,146.199997,142.677094,0.4398763031676058
800,2019-01-30,19.282957056,146.979996,148.339996,145.679993,147.800003,144.238571,0.8054217299257106
801,2019-01-31,18.777108914400003,147.610001,149.300003,147.529999,149.059998,145.468201,0.6001425416434423
802,2019-02-01,18.756790524,149.350006,149.679993,148.580002,149.179993,145.585297,0.5918970973183485
803,2019-02-04,18.453912229199997,149.410004,150.970001,148.880005,150.960007,147.322433,0.46898548533099615
804,2019-02-05,18.5057787444,151.009995,151.600006,150.240005,151.119995,147.478577,0.49003353367532715
805,2019-02-06,18.5479985268,151.039993,151.369995,150.100006,150.929993,147.293121,0.5071668231900673
806,2019-02-07,19.9412020284,149.919998,150.699997,148.389999,149.690002,146.083008,1.0725453635082294
807,2019-02-08,19.26228843,149.059998,149.899994,148.5,149.850006,146.239166,0.7970341558313006
808,2019-02-11,18.616013727600002,150.289993,151.149994,149.630005,151.100006,147.459045,0.5347682000912805
809,2019-02-12,19.4631177504,151.919998,153.190002,151.880005,152.990005,149.303497,0.8785330810711816
810,2019-02-13,20.372768724,153.419998,153.759995,152.699997,153.419998,149.723129,1.247680258107651
811,2019-02-14,20.192669083200002,152.580002,154.369995,152.399994,153.770004,150.064713,1.174593683238732
812,2019-02-15,19.685577691200002,154.779999,156.240005,154.270004,156.220001,152.455673,0.9688099691670901
813,2019-02-19,19.7131420896,155.550003,157.100006,155.550003,156.649994,152.875305,0.9799959296633437
814,2019-02-20,19.094670441599998,156.660004,157.580002,156.529999,157.389999,153.597473,0.7290127838609987
815,2019-02-21,19.457802252,157.130005,157.369995,156.059998,156.789993,153.011932,0.8763759886413943
816,2019-02-22,18.36377376,157.270004,158.270004,157.100006,158.149994,154.339157,0.4324062231598342
817,2019-02-25,18.461068375199996,159.080002,159.5,158.089996,158.190002,154.378204,0.4718895344344739
818,2019-02-26,18.457531484399997,158.009995,158.190002,156.889999,157.100006,153.314468,0.4704542221089795
819,2019-02-27,18.473526864,156.490005,157.440002,156.119995,157.320007,153.529144,0.47694533726889615
820,2019-02-28,17.935905987599998,157.089996,157.479996,156.369995,156.779999,153.002167,0.25877239555971465
821,2019-03-01,18.06865728,157.949997,158.339996,156.75,158.240005,154.427002,0.31264444787387213
822,2019-03-04,19.5242708448,158.539993,158.779999,155.589996,156.809998,153.031448,0.9033497336334994
823,2019-03-05,19.601424576000003,156.940002,156.949997,155.960007,156.080002,152.319046,0.934659634789979
824,2019-03-06,18.2564453244,156.020004,156.080002,152.880005,153.020004,149.332779,0.38885106830666927
825,2019-03-07,19.7548355724,153.020004,153.139999,151.369995,151.679993,148.025055,0.9969156405449001
826,2019-03-08,19.8812068152,150.839996,151.759995,150.610001,151.639999,147.986023,1.0481985928992419
827,2019-03-11,18.5100677856,152.110001,154.309998,151.899994,154.289993,150.572144,0.4917740775730675
828,2019-03-12,19.255597677599997,154.399994,154.979996,153.800003,154.369995,150.650238,0.7943189689822865
829,2019-03-13,19.14349437,154.919998,155.729996,154.75,154.979996,151.24556,0.7488261143182432
830,2019-03-14,18.446897196,154.899994,155.020004,154.199997,154.350006,150.630737,0.46613870147900066
831,2019-03-15,18.351811795200003,154.529999,155.869995,154.330002,154.759995,151.030853,0.42755191566621037
832,2019-03-18,18.72307206,155.059998,156.449997,154.479996,155.75,151.996994,0.5782137438554861
833,2019-03-19,17.76221928,156.479996,156.529999,154.570007,154.960007,151.226044,0.18828826520633854
834,2019-03-20,18.9959816016,154.539993,155.419998,152.410004,153.259995,149.965714,0.6889636795910102
835,2019-03-21,19.2342400068,152.729996,156.059998,152.729996,155.270004,151.932495,0.7856517723181734
836,2019-03-22,19.6257779712,154.199997,154.539993,149.570007,149.619995,146.403946,0.9445425320222599
837,2019-03-25,19.7563024944,149.479996,151.320007,148.410004,150.279999,147.049774,0.9975109349280735
